x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.810950756072998,0.5828858017921448,-4.938321467307105e-07,0.7515302300453186,0.5449559688568115,-0.018948793411254883,0.7133114337921143,0.46325573325157166,-0.024891458451747894,0.7300102114677429,0.38083094358444214,-0.03244549036026001,0.776155412197113,0.34039801359176636,-0.03533591702580452,0.7497426867485046,0.4101647138595581,0.008461006917059422,0.7454251050949097,0.3567105829715729,-0.01913517154753208,0.7413251399993896,0.41383129358291626,-0.031007517129182816,0.7460619807243347,0.4308725595474243,-0.03522936627268791,0.7896091938018799,0.41078484058380127,0.005894104950129986,0.7864020466804504,0.36501750349998474,-0.02301132120192051,0.779774010181427,0.4334942400455475,-0.024640463292598724,0.7854461669921875,0.4465484619140625,-0.017271753400564194,0.8275930881500244,0.42019933462142944,-0.003778280457481742,0.8259187936782837,0.37737056612968445,-0.03384914621710777,0.8143571019172668,0.4452325403690338,-0.02093144878745079,0.8156750798225403,0.4618106484413147,-0.0031795811373740435,0.8689818978309631,0.4376704692840576,-0.015749424695968628,0.8614795804023743,0.39863321185112,-0.02851572446525097,0.8486708402633667,0.4472569525241852,-0.01546315848827362,0.8483628034591675,0.46674448251724243,-0.0013186687137931585,S
0.7592665553092957,0.6148152947425842,-5.691878754987556e-07,0.7005997896194458,0.5744207501411438,-0.01515121478587389,0.6621597409248352,0.4941812753677368,-0.02024528943002224,0.6755084991455078,0.4125570058822632,-0.027275018393993378,0.7191656827926636,0.36784255504608154,-0.02878505364060402,0.7004700303077698,0.43212518095970154,0.008643792010843754,0.6884717345237732,0.3812519907951355,-0.01850580982863903,0.6867789626121521,0.4442497491836548,-0.027523551136255264,0.6959443688392639,0.4576054513454437,-0.029752427712082863,0.7381941080093384,0.4328162372112274,0.004159157630056143,0.7286220192909241,0.389828622341156,-0.024594955146312714,0.724296510219574,0.46395525336265564,-0.022748637944459915,0.7338095307350159,0.4710439145565033,-0.012822705321013927,0.7752447128295898,0.4425423741340637,-0.007044052705168724,0.7673527002334595,0.40319570899009705,-0.03734864294528961,0.7582293152809143,0.47532573342323303,-0.020824836567044258,0.7640522718429565,0.4861280620098114,-0.0005226746434345841,0.8163787722587585,0.46034175157546997,-0.020222561433911324,0.8026336431503296,0.4226144254207611,-0.03276476263999939,0.7913029789924622,0.473112016916275,-0.01777741126716137,0.7948656678199768,0.48941946029663086,-0.001967360032722354,S
0.7152381539344788,0.611853301525116,-5.739436801377451e-07,0.6585765480995178,0.5719823837280273,-0.012179247103631496,0.6181962490081787,0.49238985776901245,-0.017508897930383682,0.6241545677185059,0.4191324710845947,-0.02576260454952717,0.6631691455841064,0.3796517252922058,-0.028858114033937454,0.6625269651412964,0.42294448614120483,0.010059056803584099,0.6431006789207458,0.3752398192882538,-0.016524450853466988,0.6393329501152039,0.4347739815711975,-0.025306450203061104,0.6513090133666992,0.45149603486061096,-0.027252376079559326,0.6994894742965698,0.4228381812572479,0.0038015067111700773,0.6792100667953491,0.38465988636016846,-0.024416649714112282,0.6743032336235046,0.4561019241809845,-0.0216368418186903,0.689943790435791,0.4651355743408203,-0.010850941762328148,0.7362694144248962,0.4320841133594513,-0.008967169560492039,0.7154953479766846,0.40032368898391724,-0.03789732977747917,0.7062645554542542,0.46778711676597595,-0.021675748750567436,0.7182608246803284,0.47649601101875305,-0.00177462724968791,0.7764028906822205,0.449876606464386,-0.023552129045128822,0.7514703273773193,0.4177636206150055,-0.03517456725239754,0.7402675747871399,0.46429312229156494,-0.02055799774825573,0.7490458488464355,0.47830408811569214,-0.0050432998687028885,S
0.7117993831634521,0.6186536550521851,-5.841768597747432e-07,0.6567714810371399,0.5830167531967163,-0.013320322148501873,0.6149590015411377,0.5030087828636169,-0.018394749611616135,0.6199400424957275,0.4301057457923889,-0.02599807269871235,0.6590562462806702,0.395160973072052,-0.028178011998534203,0.6616188883781433,0.42958784103393555,0.009026175364851952,0.641619086265564,0.3869341015815735,-0.018631886690855026,0.6380400657653809,0.4478786885738373,-0.027656352147459984,0.6491204500198364,0.46430298686027527,-0.029347926378250122,0.6990397572517395,0.43026959896087646,0.003258004318922758,0.6763960719108582,0.39705708622932434,-0.025627577677369118,0.6723054647445679,0.4705509543418884,-0.021979648619890213,0.6885125041007996,0.4783828556537628,-0.010265059769153595,0.7357386946678162,0.4398747682571411,-0.00937619898468256,0.7128778100013733,0.4126807153224945,-0.03908330947160721,0.7048671245574951,0.48202812671661377,-0.022352352738380432,0.7175573706626892,0.48882216215133667,-0.0018113061087206006,0.7748898267745972,0.458508163690567,-0.02397332154214382,0.7512142658233643,0.4279272258281708,-0.03630819544196129,0.7400532960891724,0.47518038749694824,-0.021923545747995377,0.7486034631729126,0.4878913462162018,-0.00635810662060976,S
0.7072815299034119,0.6283804774284363,-6.016162501509825e-07,0.6540448069572449,0.5916382074356079,-0.012986893765628338,0.6124505400657654,0.5087027549743652,-0.01799744740128517,0.6170946359634399,0.4368603825569153,-0.025542480871081352,0.6561243534088135,0.4023122191429138,-0.027346208691596985,0.6608023047447205,0.4335445165634155,0.009987653233110905,0.6368436217308044,0.3954545557498932,-0.016913501545786858,0.6336803436279297,0.45869553089141846,-0.02513485588133335,0.646463930606842,0.46893221139907837,-0.027134595438838005,0.6971024870872498,0.43315282464027405,0.00362793798558414,0.6712394952774048,0.40324166417121887,-0.026461249217391014,0.6671996116638184,0.48076438903808594,-0.022195447236299515,0.6845226883888245,0.48359861969947815,-0.009757495485246181,0.7334258556365967,0.44208380579948425,-0.00961483083665371,0.7078019976615906,0.41902488470077515,-0.04002587869763374,0.6996902227401733,0.4921567142009735,-0.02184763364493847,0.7136741876602173,0.49465399980545044,-0.0002791827719192952,0.7720606327056885,0.45946407318115234,-0.024918148294091225,0.7448951601982117,0.4371148347854614,-0.037370383739471436,0.7349579930305481,0.48633483052253723,-0.022574998438358307,0.7458564639091492,0.4945313334465027,-0.006746397353708744,S
0.7096900939941406,0.628388524055481,-6.008314699101902e-07,0.6555694937705994,0.5917519330978394,-0.0110796382650733,0.6145657896995544,0.5120671391487122,-0.015651371330022812,0.6170294880867004,0.441583514213562,-0.023315470665693283,0.6527002453804016,0.40290284156799316,-0.025748055428266525,0.6579272150993347,0.43588656187057495,0.012581567279994488,0.6350403428077698,0.3979283571243286,-0.014836243353784084,0.6323613524436951,0.45897966623306274,-0.023699520155787468,0.6445871591567993,0.4748702049255371,-0.02542024664580822,0.6943289041519165,0.4338949918746948,0.005276723299175501,0.6694395542144775,0.4020676910877228,-0.024232927709817886,0.6658704876899719,0.4791885018348694,-0.020743457600474358,0.6824217438697815,0.48644351959228516,-0.008566183038055897,0.7317002415657043,0.44231849908828735,-0.008822831325232983,0.7070494294166565,0.4208078980445862,-0.039146482944488525,0.7001364231109619,0.4932157099246979,-0.022030921652913094,0.7134379148483276,0.4977797269821167,-0.0008888866868801415,0.771135151386261,0.46016594767570496,-0.0246572345495224,0.7433266639709473,0.43821871280670166,-0.03671487048268318,0.7343613505363464,0.48786649107933044,-0.021593470126390457,0.745326578617096,0.4973096549510956,-0.005405033472925425,S
0.594145655632019,0.6855731010437012,-5.974139867248596e-07,0.5470784306526184,0.6516410708427429,-0.008815784938633442,0.5079087018966675,0.5739998817443848,-0.012458755634725094,0.507072389125824,0.5097823143005371,-0.01902732625603676,0.5365576148033142,0.476829469203949,-0.020909419283270836,0.5604842305183411,0.4943947196006775,0.013079154305160046,0.5383015871047974,0.4596049189567566,-0.011358623392879963,0.5300341844558716,0.5155466794967651,-0.02165825292468071,0.5386766195297241,0.5390956401824951,-0.0250844769179821,0.5937775373458862,0.4956852197647095,0.006453247275203466,0.5630417466163635,0.47058558464050293,-0.018831754103302956,0.5558570027351379,0.5359497666358948,-0.018112750723958015,0.5718147158622742,0.5483553409576416,-0.010098586790263653,0.6278148889541626,0.5050616264343262,-0.006243858020752668,0.5960420370101929,0.48723095655441284,-0.03129362314939499,0.5864841341972351,0.5485571026802063,-0.01791253499686718,0.5994243025779724,0.5578625202178955,-0.0016391302924603224,0.6632970571517944,0.5231073498725891,-0.020590495318174362,0.6289657950401306,0.5020760297775269,-0.031351473182439804,0.6181796193122864,0.5455724000930786,-0.019483542069792747,0.6292695999145508,0.5576835870742798,-0.0065661161206662655,S
0.5727384686470032,0.6805534362792969,-5.855894755768531e-07,0.5247191190719604,0.6434794664382935,-0.010588840581476688,0.4845270812511444,0.5683534145355225,-0.014803715981543064,0.48247605562210083,0.5050338506698608,-0.021390844136476517,0.514543890953064,0.4740234315395355,-0.023479774594306946,0.5435054898262024,0.487288236618042,0.013068480417132378,0.5176259875297546,0.46025022864341736,-0.009337334893643856,0.5075852274894714,0.514319121837616,-0.02005525678396225,0.5167690515518188,0.5314646363258362,-0.025027576833963394,0.5758334398269653,0.4887952506542206,0.0072611309587955475,0.5436200499534607,0.46532782912254333,-0.016845760866999626,0.5342012047767639,0.5273092985153198,-0.017009953036904335,0.5491527318954468,0.5396826267242432,-0.010182800702750683,0.6082370281219482,0.4986809492111206,-0.004509392660111189,0.5755098462104797,0.4809037744998932,-0.028748994693160057,0.5637673735618591,0.5382817387580872,-0.01667148433625698,0.5755854845046997,0.5479252934455872,-0.0014728588284924626,0.641697883605957,0.5178920030593872,-0.01816141977906227,0.60584956407547,0.49651750922203064,-0.029070813208818436,0.593493640422821,0.5370388031005859,-0.018312903121113777,0.6027587652206421,0.5499393343925476,-0.006291056517511606,S
0.5586164593696594,0.6818369626998901,-5.707185550818394e-07,0.5112453103065491,0.6503015160560608,-0.012594804167747498,0.4717636704444885,0.5745261907577515,-0.017451096326112747,0.46952223777770996,0.5111951231956482,-0.024017099291086197,0.5003494620323181,0.4797360599040985,-0.025195952504873276,0.5256019830703735,0.4874621331691742,0.010608207434415817,0.49826380610466003,0.4649427533149719,-0.01232900656759739,0.49323365092277527,0.5259411334991455,-0.022068722173571587,0.5056014060974121,0.5383418798446655,-0.026566842570900917,0.558971107006073,0.48740339279174805,0.0052711134776473045,0.5265753269195557,0.47060877084732056,-0.019577372819185257,0.5211149454116821,0.5387516617774963,-0.017446955665946007,0.538041889667511,0.546218991279602,-0.00894966907799244,0.5924595594406128,0.49744439125061035,-0.006323962472379208,0.5609511733055115,0.4851126968860626,-0.03011503256857395,0.5511099696159363,0.5484635233879089,-0.013933536596596241,0.5638835430145264,0.5538181662559509,0.0035040038637816906,0.6269823312759399,0.5173823237419128,-0.020318390801548958,0.5952863097190857,0.5008499622344971,-0.029909057542681694,0.5835009813308716,0.543441653251648,-0.017136724665760994,0.5932163000106812,0.5510498285293579,-0.0040252492763102055,S
0.6619777083396912,0.6396577954292297,-5.324874905454635e-07,0.6131856441497803,0.5997631549835205,-0.012718978337943554,0.57865971326828,0.5230993032455444,-0.017680762335658073,0.5823880434036255,0.45669013261795044,-0.025468625128269196,0.6148990988731384,0.4173250198364258,-0.02872554399073124,0.6261315941810608,0.4589759409427643,0.01382485218346119,0.6103166937828064,0.4168126583099365,-0.010280821472406387,0.6037994623184204,0.47023841738700867,-0.020230652764439583,0.6126540899276733,0.49121490120887756,-0.023033643141388893,0.6615089774131775,0.460858017206192,0.009354103356599808,0.642787754535675,0.42421162128448486,-0.015675775706768036,0.6341851949691772,0.4878722131252289,-0.015771983191370964,0.6466653943061829,0.502561628818512,-0.007664083503186703,0.6974918246269226,0.47059017419815063,-0.0015139143215492368,0.677712619304657,0.4379190504550934,-0.02748258039355278,0.666279673576355,0.4975656270980835,-0.014815066941082478,0.676025927066803,0.5105767250061035,0.0020539991091936827,0.7363681197166443,0.4888874888420105,-0.014137436635792255,0.71382737159729,0.4535383880138397,-0.024750858545303345,0.7009026408195496,0.4951052963733673,-0.011874224990606308,0.7078534364700317,0.511404275894165,0.0021578806918114424,S
